Date,Salt,Garlic,Clove,Paprika
2019-04-25,159.47048762682553,22.20382377342981,0.076072267883208,3.0600018392375343
2019-04-26,114.94645966858737,12.45140238688227,0.0783958056022495,1.5082272502601497
2019-04-27,84.62598816516086,10.454454342227022,0.0537496841673325,1.649105230106347
2019-04-28,368.485809661391,40.55831538589217,0.1867354667826513,7.106494462077781
2019-04-29,261.0961402085953,36.53496960758261,0.152132921369026,3.2360501347721637
2019-04-30,143.82172097154364,18.332770414156418,0.0890405324764974,2.8679431219665528
2019-05-01,107.66608920718546,12.703444586675015,0.0542359367111679,2.1902645279306654
2019-05-02,245.8268115880426,34.3726341610044,0.1494227314645342,4.294804886079374
2019-05-03,122.53655800572695,17.663807666527205,0.0603840747703769,2.1194474611013625
2019-05-04,85.66095166268072,10.783960561462878,0.0649596154497805,1.3604173445473629
2019-05-05,436.45075566910174,59.09082050871884,0.3248513310113476,5.119756131998445
2019-05-06,309.83464712787423,42.84412168628866,0.2311147412490771,4.630616439116812
2019-05-07,133.4720123300957,17.229332684460356,0.0913704836723194,1.5399541144166795
2019-05-08,107.45054591649927,14.568334008803074,0.0863526326188372,1.357052216430075
2019-05-09,106.12868418862361,14.579705383917622,0.0797222182094338,1.466889484038315
2019-05-10,123.70261250245102,13.52791184430396,0.0612465258600761,2.2390742557677106
2019-05-11,136.0206565481726,15.488978046493616,0.0770220132639478,2.766406775954635
2019-05-12,259.6639128907977,36.4443899728776,0.1347067226898177,4.845580687358215
2019-05-13,364.55445627132497,52.229018192506786,0.2307988927613452,6.621599115839687
2019-05-14,258.95085435236933,28.480990988509085,0.198455643134337,4.919909139146424
2019-05-15,200.39467364898644,24.65466617746075,0.1491935525981721,2.3899273171181
2019-05-16,72.5374460549156,8.962108268601407,0.0542689002730389,0.8055086974882636
2019-05-17,122.91676983163025,15.630560554200244,0.0896025857671387,2.6312392578933403
2019-05-18,93.52645705612234,12.400291919234817,0.0735743481475074,1.4222030795845026
2019-05-19,265.79413076990124,31.554709823362906,0.1609639718573061,4.142594515527417
2019-05-20,311.8722424503927,45.2164985770095,0.2105700378827678,6.447831344019217
2019-05-21,254.04807127794578,30.151130161623826,0.2061355906156387,2.917477394877059
2019-05-22,93.19757693835989,13.932682558408686,0.0743092310111651,1.8333170925941729
2019-05-23,71.15876036860382,9.970908161323356,0.0440856032212025,0.9188645584849412
2019-05-24,129.3391031185184,15.352396603216084,0.1031378256927331,2.078095874783371
2019-05-25,123.81468323571458,16.755030229921076,0.0722931056368994,1.9527263309117548
2019-05-26,323.3717310312762,40.48691936394852,0.2616637584402231,6.025316023827646
2019-05-27,307.96303774905425,40.201243215564965,0.2378262607742996,5.60813475239416
2019-05-28,168.69868793043338,18.57830523693012,0.0891645543610803,2.339836693274437
2019-05-29,117.21469955255643,14.750842566055528,0.083765524555367,1.732126197355341
2019-05-30,214.2149860709834,31.62511445988222,0.1057508327659501,3.656630542845367
2019-05-31,88.48016352434385,11.54980790678929,0.0477193160480489,1.7920966479410891
2019-06-01,141.97842731624945,20.662641309559156,0.0771912847378243,2.851680473051561
2019-06-02,312.24438682377854,39.965371772842346,0.1863314649120351,5.134260824073221
2019-06-03,516.3312330362241,69.470211363864,0.289078984556174,9.65927345221771
2019-06-04,196.43216033721598,26.28786544740323,0.1014617445773755,3.441376961956233
2019-06-05,76.31513318911648,10.615630216164961,0.0348875818522871,0.930592836133164
2019-06-06,93.79111310813501,14.611323960904715,0.0745753436915458,1.4901216108374458
2019-06-07,82.19872070146181,12.601748931653768,0.0404792643069682,1.232668992313623
2019-06-08,188.56867574557273,25.244378503172168,0.1124305650780514,2.31885514032716
2019-06-09,191.13309089363256,28.09338943607461,0.1233088470856271,3.2818555609711155
2019-06-10,287.7160158635584,36.797484027036305,0.2121501534625709,5.58799302226998
2019-06-11,228.86932776801552,24.094192507181766,0.1042646772993249,3.8887718451092175
2019-06-12,78.57220633647574,10.864086814714886,0.0455797621186995,1.5784144533056763
2019-06-13,177.47549862762708,24.26103296205372,0.0925079575230477,3.3730984358607428
2019-06-14,70.51160462310034,8.687120231688944,0.0309994321845696,0.8478046663128719
2019-06-15,274.56065477514494,38.61313845292084,0.2296099407434591,5.3501778303318215
2019-06-16,446.97342714907865,55.41561135541792,0.3512121961978282,6.970126993943755
2019-06-17,357.18979023546484,49.55109323392834,0.2936298599898718,7.715000374732489
2019-06-18,166.528374879613,21.803424287756947,0.0983171800357443,2.232314781660966
2019-06-19,57.07272917534497,7.43219626097866,0.0313975563650379,0.703922098707135
2019-06-20,107.0325805878722,14.254687626460763,0.0789845245697221,1.3153728119451882
2019-06-21,102.49813733270031,14.151935909786845,0.054223215981378,1.8198455764614556
2019-06-22,157.52236971675242,22.611377067986982,0.1081134590230221,2.3681808305014256
2019-06-23,394.75009813714223,48.568077242027,0.2522619270458258,5.732230397284849
2019-06-24,455.9437810915517,46.184447635180376,0.2116115869628601,6.588984200607928
2019-06-25,242.60524257892024,34.660063710253716,0.155726022846167,4.718089592924931
2019-06-26,114.14143122928634,14.064158717419254,0.0619936563718615,2.0044353556612435
2019-06-27,213.52159103714135,31.728242592339313,0.1293877694146706,3.366290109920977
2019-06-28,186.39188871729053,25.140485522961967,0.1141191874287766,2.8570670821262465
2019-06-29,153.6521547831966,21.010471862664897,0.1070325071382245,2.792597393553873
2019-06-30,204.17737579374338,27.854244957836215,0.1497651422893931,3.007347805805628
